"N","param","mean","2.5%","25%","50%","75%","97.5%","species","it"
330,"alpha",4.137113489,2.919523579,3.676025943,4.095185522,4.565433096,5.544168455,"Engraulis mordax",18
330,"rho",0.729529626,-0.07330784,0.58484038,0.778572237,0.934348344,1.177487589,"Engraulis mordax",18
330,"sigma",3.606468477,3.316738073,3.505014941,3.604414774,3.706515777,3.914066526,"Engraulis mordax",18
330,"mu[1]",-0.412631728,-4.396860826,-1.961547522,-0.449562348,1.060662747,3.891388326,"Engraulis mordax",18
330,"mu[2]",-1.649335888,-4.660486669,-3.138243362,-1.844046839,-0.485615001,2.765097524,"Engraulis mordax",18
330,"mu[3]",-2.656087852,-4.880693222,-3.961994451,-2.935249644,-1.71294603,1.412856637,"Engraulis mordax",18
330,"mu[4]",-2.782667594,-4.90323328,-4.06615966,-3.123690227,-1.881063692,1.263883812,"Engraulis mordax",18
330,"mu[5]",-2.889863259,-4.906821534,-4.163556058,-3.25370116,-1.977490409,1.162157521,"Engraulis mordax",18
330,"alpha",3.952760105,2.807683884,3.464710771,3.902355766,4.381967599,5.399777926,"Engraulis mordax",19
330,"rho",0.650929719,-0.113741924,0.440907354,0.70515748,0.899916452,1.180011696,"Engraulis mordax",19
330,"sigma",3.52419368,3.226410668,3.420884634,3.521402519,3.629738665,3.839079069,"Engraulis mordax",19
330,"mu[1]",-0.204592068,-4.222761918,-1.59873576,-0.184773871,1.205944551,3.798841011,"Engraulis mordax",19
330,"mu[2]",-2.128928403,-4.836095113,-3.530316391,-2.399458015,-1.056028709,2.007647343,"Engraulis mordax",19
330,"mu[3]",-2.660068401,-4.882708653,-3.953785403,-2.970676149,-1.709560308,1.302952411,"Engraulis mordax",19
330,"mu[4]",-2.986844522,-4.905420445,-4.152925549,-3.28712805,-2.139507078,0.704335526,"Engraulis mordax",19
330,"mu[5]",-3.163137931,-4.924676372,-4.311586471,-3.490776806,-2.392871194,0.628029244,"Engraulis mordax",19
330,"alpha",4.045210375,2.977767489,3.598272395,3.967821319,4.425597767,5.501464783,"Engraulis mordax",2
330,"rho",0.272712448,-1.202720874,-0.262334339,0.542846971,0.806748819,1.133753631,"Engraulis mordax",2
330,"sigma",3.374834987,2.58765426,3.244095404,3.450883892,3.584004386,3.801306512,"Engraulis mordax",2
330,"mu[1]",0.406033007,-4.169548318,-1.063618873,0.624709093,1.958394301,4.061112208,"Engraulis mordax",2
330,"mu[2]",-2.143572932,-4.716258014,-3.497634026,-2.459025766,-1.142682143,2.161572467,"Engraulis mordax",2
330,"mu[3]",-3.023082114,-4.888927558,-4.234164025,-3.422561444,-2.246119082,1.053917603,"Engraulis mordax",2
330,"mu[4]",-2.9820399,-4.918294634,-4.237573891,-3.423102033,-2.130897828,1.144077885,"Engraulis mordax",2
330,"mu[5]",-3.346396546,-4.955982695,-4.434680139,-3.765964452,-2.668708572,0.588776709,"Engraulis mordax",2
330,"alpha",4.09899212,2.983692225,3.61889257,4.035299392,4.517274827,5.528854664,"Engraulis mordax",20
330,"rho",0.627555386,-0.182019208,0.452413911,0.686550139,0.859439622,1.125151202,"Engraulis mordax",20
330,"sigma",3.598590892,3.303299632,3.494368434,3.596938221,3.705221379,3.90196156,"Engraulis mordax",20
330,"mu[1]",-0.178671154,-4.148000872,-1.675001785,-0.180384599,1.291054705,3.949155468,"Engraulis mordax",20
330,"mu[2]",-1.685576212,-4.658706509,-3.162423628,-1.926411705,-0.502717042,2.690046808,"Engraulis mordax",20
330,"mu[3]",-2.68251123,-4.864629024,-3.984055858,-2.999125246,-1.717783436,1.344328063,"Engraulis mordax",20
330,"mu[4]",-2.79869106,-4.901269109,-4.058836857,-3.107670639,-1.88920389,1.092173708,"Engraulis mordax",20
330,"mu[5]",-3.046670396,-4.915840545,-4.240220279,-3.410223866,-2.267619611,0.880223896,"Engraulis mordax",20
330,"alpha",4.205861767,3.016997192,3.70838636,4.158503812,4.65320116,5.692586603,"Engraulis mordax",3
330,"rho",0.78375641,0.184520484,0.636044411,0.816981723,0.967986167,1.201672487,"Engraulis mordax",3
330,"sigma",3.611099053,3.343000595,3.512715555,3.605162782,3.706670395,3.902203827,"Engraulis mordax",3
330,"mu[1]",-0.014874107,-3.986351728,-1.580473297,-0.084208392,1.425037037,4.437202733,"Engraulis mordax",3
330,"mu[2]",-1.528356056,-4.693700418,-3.069625778,-1.755477337,-0.300433659,3.028981326,"Engraulis mordax",3
330,"mu[3]",-2.440085029,-4.853003394,-3.808235166,-2.759132623,-1.379291123,1.561204452,"Engraulis mordax",3
330,"mu[4]",-2.600198141,-4.864677587,-3.953554821,-2.960339007,-1.597356687,1.466728911,"Engraulis mordax",3
330,"mu[5]",-2.919014414,-4.917261845,-4.174366801,-3.289363537,-2.043279488,1.03750987,"Engraulis mordax",3
330,"alpha",4.128374273,2.967491835,3.632696568,4.059114718,4.567974511,5.568940642,"Engraulis mordax",4
330,"rho",0.680058802,-0.090904571,0.51844995,0.724346622,0.891370599,1.15938476,"Engraulis mordax",4
330,"sigma",3.574544921,3.290083779,3.474623646,3.572890439,3.672087572,3.878706095,"Engraulis mordax",4
330,"mu[1]",-0.085670062,-4.0508897,-1.580490305,-0.122523096,1.352300232,3.995928283,"Engraulis mordax",4
330,"mu[2]",-1.728075538,-4.72600152,-3.187275299,-1.954235876,-0.572789102,2.793686833,"Engraulis mordax",4
330,"mu[3]",-2.811029654,-4.922909631,-4.080264138,-3.136635682,-1.938003289,1.253852487,"Engraulis mordax",4
330,"mu[4]",-2.638461335,-4.891379006,-4.003959706,-2.956206087,-1.625637665,1.505473397,"Engraulis mordax",4
330,"mu[5]",-3.047268257,-4.922487615,-4.223739193,-3.375151846,-2.252251912,0.789729234,"Engraulis mordax",4
330,"alpha",3.952853021,2.943895737,3.529122335,3.881118682,4.325319914,5.358734835,"Engraulis mordax",5
330,"rho",0.407643484,-0.313274538,0.117572759,0.402415787,0.706107194,1.121987629,"Engraulis mordax",5
330,"sigma",3.483368449,3.154900286,3.3704363,3.486672882,3.593334522,3.818426757,"Engraulis mordax",5
330,"mu[1]",0.159204758,-4.114987796,-1.134050594,0.281795323,1.523458598,3.812890465,"Engraulis mordax",5
330,"mu[2]",-2.232944781,-4.749944182,-3.495964521,-2.450454565,-1.271411325,1.629628066,"Engraulis mordax",5
330,"mu[3]",-2.872213654,-4.894523132,-4.091832519,-3.142563195,-1.970045285,0.728738531,"Engraulis mordax",5
330,"mu[4]",-3.141551518,-4.939856873,-4.268647907,-3.455715443,-2.349268055,0.361791242,"Engraulis mordax",5
330,"mu[5]",-3.38126856,-4.957384708,-4.423028184,-3.757594602,-2.694454195,0.227395093,"Engraulis mordax",5
330,"alpha",4.157590201,3.000373042,3.661025408,4.089279918,4.590477413,5.636515813,"Engraulis mordax",6
330,"rho",0.734654149,-0.063367835,0.575689353,0.790534253,0.955225777,1.198017083,"Engraulis mordax",6
330,"sigma",3.571581132,3.275491195,3.471041999,3.570701493,3.66931822,3.869261728,"Engraulis mordax",6
330,"mu[1]",-0.442166556,-4.289791355,-1.912162831,-0.483514791,0.96316719,3.680047465,"Engraulis mordax",6
330,"mu[2]",-1.756877983,-4.682115629,-3.211927239,-2.005432299,-0.597276866,2.679082488,"Engraulis mordax",6
330,"mu[3]",-2.524858999,-4.882658465,-3.860631085,-2.826708713,-1.45526066,1.561235728,"Engraulis mordax",6
330,"mu[4]",-2.704534283,-4.911657932,-4.00443829,-2.997105507,-1.773452158,1.322972689,"Engraulis mordax",6
330,"mu[5]",-2.927418722,-4.935418556,-4.185749152,-3.245494502,-2.038221432,0.890152837,"Engraulis mordax",6
330,"alpha",4.14844812,2.996984665,3.64925995,4.084129386,4.606192338,5.630621196,"Engraulis mordax",7
330,"rho",0.74503618,0.098770216,0.582615493,0.786325497,0.94312094,1.201108162,"Engraulis mordax",7
330,"sigma",3.50333261,3.220194597,3.404018375,3.499366114,3.601833463,3.807807187,"Engraulis mordax",7
330,"mu[1]",-0.137748607,-4.139754645,-1.665013558,-0.165256006,1.327243147,4.05115377,"Engraulis mordax",7
330,"mu[2]",-1.591863501,-4.706318335,-3.026582874,-1.824886334,-0.36528792,2.780557258,"Engraulis mordax",7
330,"mu[3]",-2.465666645,-4.847466135,-3.82119296,-2.746115283,-1.495038603,1.701507705,"Engraulis mordax",7
330,"mu[4]",-2.679465702,-4.882296962,-4.051896065,-2.974625728,-1.679068016,1.433684905,"Engraulis mordax",7
330,"mu[5]",-2.916534693,-4.888125407,-4.114881706,-3.247248943,-2.062373612,0.838209162,"Engraulis mordax",7
330,"alpha",3.862558205,2.937949258,3.447165148,3.778005711,4.187833298,5.248574655,"Engraulis mordax",8
330,"rho",0.163627599,-0.819572712,-0.158461752,0.181318227,0.525838838,1.002935777,"Engraulis mordax",8
330,"sigma",3.329404185,2.871232639,3.209557579,3.340263853,3.466348673,3.693149404,"Engraulis mordax",8
330,"mu[1]",0.733969393,-3.769750856,-0.515423972,0.920754645,2.138027108,4.174367055,"Engraulis mordax",8
330,"mu[2]",-2.212404587,-4.681223606,-3.379562065,-2.413236631,-1.331409465,1.65395601,"Engraulis mordax",8
330,"mu[3]",-3.30801477,-4.928292333,-4.360712647,-3.625396622,-2.598292284,-0.01179358,"Engraulis mordax",8
330,"mu[4]",-3.370982136,-4.941274345,-4.39397524,-3.699908618,-2.715951041,0.22119142,"Engraulis mordax",8
330,"mu[5]",-3.447247112,-4.942563119,-4.429502844,-3.78481877,-2.831393041,-0.086430757,"Engraulis mordax",8
330,"alpha",3.870819703,2.888889804,3.428037159,3.79693709,4.239390919,5.235269565,"Engraulis mordax",9
330,"rho",0.284996336,-0.605518527,-0.064131093,0.31763722,0.647932382,1.055575499,"Engraulis mordax",9
330,"sigma",3.364560364,2.989497519,3.244983535,3.37555499,3.485856371,3.716274525,"Engraulis mordax",9
330,"mu[1]",0.520488567,-3.768714202,-0.741590284,0.653731347,1.921087278,4.000830135,"Engraulis mordax",9
330,"mu[2]",-2.258030518,-4.780081793,-3.445595297,-2.47148213,-1.368721518,1.570589506,"Engraulis mordax",9
330,"mu[3]",-3.104917743,-4.916936639,-4.221040767,-3.40420701,-2.324319115,0.443049391,"Engraulis mordax",9
330,"mu[4]",-3.199075606,-4.912377323,-4.308055628,-3.560445884,-2.471476454,0.428696316,"Engraulis mordax",9
330,"mu[5]",-3.43132476,-4.938824081,-4.428303405,-3.757780983,-2.818992434,-0.001176221,"Engraulis mordax",9
330,"alpha",3.557865112,1.809624151,2.915860584,3.555695269,4.150133762,5.359553083,"Leuroglossus stilbius",1
330,"rho",2.353886284,1.601182697,2.10352648,2.346390797,2.599875444,3.160691795,"Leuroglossus stilbius",1
330,"sigma",2.04634247,1.898440594,1.988617676,2.04461619,2.101332699,2.201750572,"Leuroglossus stilbius",1
330,"mu[1]",-2.529132087,-4.885825458,-4.003579864,-2.899581795,-1.514311691,2.112363177,"Leuroglossus stilbius",1
330,"mu[2]",-2.270130371,-4.839017724,-3.837081153,-2.687518937,-1.116435227,2.703222483,"Leuroglossus stilbius",1
330,"mu[3]",-2.515931722,-4.922139314,-4.018016674,-2.94575064,-1.462868382,2.368850262,"Leuroglossus stilbius",1
330,"mu[4]",-1.314810411,-4.773681929,-3.155215878,-1.715437397,0.19132217,4.136786558,"Leuroglossus stilbius",1
330,"mu[5]",-2.354443318,-4.918490997,-3.998131446,-2.80551006,-1.188980412,2.71852433,"Leuroglossus stilbius",1
330,"alpha",3.656608236,1.95934287,3.031551484,3.636273291,4.268289659,5.4899602,"Leuroglossus stilbius",10
330,"rho",2.525289558,1.738478864,2.251751496,2.517461041,2.800494644,3.331151746,"Leuroglossus stilbius",10
330,"sigma",1.963583437,1.816979014,1.911575105,1.960324871,2.013425681,2.118902619,"Leuroglossus stilbius",10
330,"mu[1]",-2.405715335,-4.892020221,-3.933941725,-2.832118743,-1.243043599,2.242756448,"Leuroglossus stilbius",10
330,"mu[2]",-2.190442846,-4.904747943,-3.852885693,-2.542182939,-0.953103927,2.611249021,"Leuroglossus stilbius",10
330,"mu[3]",-2.484353527,-4.920567879,-4.01396927,-2.881379119,-1.400470643,2.395784135,"Leuroglossus stilbius",10
330,"mu[4]",-1.617126262,-4.805983048,-3.341621494,-1.942412293,-0.274295176,3.697242013,"Leuroglossus stilbius",10
330,"mu[5]",-2.22243865,-4.855345168,-3.833416672,-2.649911439,-1.069166345,2.922484423,"Leuroglossus stilbius",10
330,"alpha",3.591515072,1.837493244,2.969017228,3.57682157,4.183071038,5.402207885,"Leuroglossus stilbius",11
330,"rho",2.692822945,1.879421067,2.434315686,2.699461188,2.964568104,3.450566908,"Leuroglossus stilbius",11
330,"sigma",2.042732962,1.892067288,1.98610452,2.040642511,2.098041137,2.199837821,"Leuroglossus stilbius",11
330,"mu[1]",-2.300955912,-4.881542946,-3.917931664,-2.734650103,-1.134473489,2.679446787,"Leuroglossus stilbius",11
330,"mu[2]",-2.257864543,-4.886364623,-3.902811509,-2.682514032,-1.081849042,2.792547005,"Leuroglossus stilbius",11
330,"mu[3]",-2.52330776,-4.917952343,-4.080593349,-2.963063492,-1.440674967,2.43406305,"Leuroglossus stilbius",11
330,"mu[4]",-1.902208556,-4.867881077,-3.666799765,-2.297611183,-0.561577594,3.28859861,"Leuroglossus stilbius",11
330,"mu[5]",-2.25197652,-4.888989239,-3.907829693,-2.661354701,-1.060286033,2.728717326,"Leuroglossus stilbius",11
330,"alpha",3.679370246,2.001299475,3.022314826,3.651129031,4.290656787,5.53047002,"Leuroglossus stilbius",12
330,"rho",2.628313967,1.856384801,2.362984377,2.622940737,2.891728657,3.434117404,"Leuroglossus stilbius",12
330,"sigma",1.949582074,1.798308148,1.89195265,1.946540231,2.002713529,2.115342474,"Leuroglossus stilbius",12
330,"mu[1]",-2.252852226,-4.868524391,-3.826680556,-2.580864068,-1.090469565,2.51570533,"Leuroglossus stilbius",12
330,"mu[2]",-2.229759695,-4.866700675,-3.830522269,-2.670222433,-1.063578733,2.657845736,"Leuroglossus stilbius",12
330,"mu[3]",-2.436147111,-4.890288925,-3.964142676,-2.86910816,-1.357281791,2.398070454,"Leuroglossus stilbius",12
330,"mu[4]",-1.46763528,-4.765969294,-3.316186791,-1.80578989,-0.025947551,4.064161878,"Leuroglossus stilbius",12
330,"mu[5]",-2.455579419,-4.915479861,-4.027084563,-2.887357395,-1.362394367,2.430166369,"Leuroglossus stilbius",12
330,"alpha",3.601608139,1.870891272,2.947200397,3.586124829,4.220571721,5.481087913,"Leuroglossus stilbius",13
330,"rho",2.418235468,1.716236786,2.172368436,2.405536834,2.656143314,3.16922218,"Leuroglossus stilbius",13
330,"sigma",1.99498618,1.854294601,1.941426643,1.992557493,2.044411532,2.147255263,"Leuroglossus stilbius",13
330,"mu[1]",-2.405796291,-4.875676687,-3.89371621,-2.837365775,-1.345248381,2.282205959,"Leuroglossus stilbius",13
330,"mu[2]",-2.373290565,-4.908348366,-3.952075686,-2.829943211,-1.215674218,2.672958335,"Leuroglossus stilbius",13
330,"mu[3]",-2.578001776,-4.894445514,-4.043762268,-3.016961321,-1.513048828,2.070999509,"Leuroglossus stilbius",13
330,"mu[4]",-1.440406408,-4.775510259,-3.253462002,-1.808141971,-0.001744906,3.939853482,"Leuroglossus stilbius",13
330,"mu[5]",-2.294924794,-4.875021157,-3.874685002,-2.70090968,-1.133798232,2.590422176,"Leuroglossus stilbius",13
330,"alpha",3.521720164,1.760468924,2.886381959,3.503651962,4.119940164,5.37337243,"Leuroglossus stilbius",14
330,"rho",2.673031309,1.803430914,2.389294722,2.669782763,2.965105124,3.493113497,"Leuroglossus stilbius",14
330,"sigma",2.050856644,1.900256477,1.994104103,2.048769528,2.103331498,2.2120505,"Leuroglossus stilbius",14
330,"mu[1]",-2.290163778,-4.882786823,-3.932854879,-2.734178344,-1.108514741,2.721867887,"Leuroglossus stilbius",14
330,"mu[2]",-2.198745226,-4.867481877,-3.78276333,-2.523858571,-1.029174421,2.353926093,"Leuroglossus stilbius",14
330,"mu[3]",-2.556944707,-4.927019164,-4.052925364,-2.984021943,-1.443852034,2.222329301,"Leuroglossus stilbius",14
330,"mu[4]",-1.903092028,-4.825075559,-3.615113015,-2.281224186,-0.66492598,3.168200592,"Leuroglossus stilbius",14
330,"mu[5]",-2.321476324,-4.905107027,-3.968094473,-2.78397835,-1.169517632,2.816381912,"Leuroglossus stilbius",14
330,"alpha",3.617476034,1.880793351,2.976417714,3.605449876,4.24386175,5.440619976,"Leuroglossus stilbius",15
330,"rho",2.515709558,1.734778664,2.248785081,2.511422912,2.777875763,3.33605361,"Leuroglossus stilbius",15
330,"sigma",2.072112224,1.916258283,2.014389866,2.070413236,2.126467275,2.238908311,"Leuroglossus stilbius",15
330,"mu[1]",-2.347691768,-4.884993858,-3.854829003,-2.754407869,-1.261151919,2.553285526,"Leuroglossus stilbius",15
330,"mu[2]",-2.329650525,-4.863246615,-3.965370358,-2.767779589,-1.179122231,2.918867737,"Leuroglossus stilbius",15
330,"mu[3]",-2.523405803,-4.898607957,-4.090531356,-3.024074491,-1.425520667,2.437465549,"Leuroglossus stilbius",15
330,"mu[4]",-1.513214454,-4.796657326,-3.408502196,-1.94468211,-0.070082879,4.184365057,"Leuroglossus stilbius",15
330,"mu[5]",-2.260648717,-4.881522365,-3.944507653,-2.723991557,-1.097716424,2.892774009,"Leuroglossus stilbius",15
330,"alpha",3.599759943,1.865107568,2.963790124,3.575248278,4.229198661,5.485663055,"Leuroglossus stilbius",16
330,"rho",2.671661817,1.864243126,2.392155522,2.670239611,2.945752165,3.482809335,"Leuroglossus stilbius",16
330,"sigma",2.060063733,1.908553858,2.004286692,2.057943718,2.110985712,2.226844051,"Leuroglossus stilbius",16
330,"mu[1]",-2.275589518,-4.918828507,-3.927436595,-2.716685553,-1.06821968,2.745724164,"Leuroglossus stilbius",16
330,"mu[2]",-2.263277347,-4.90616931,-3.957127991,-2.680096789,-1.091562671,2.762754983,"Leuroglossus stilbius",16
330,"mu[3]",-2.486046016,-4.909674221,-4.008799751,-2.922882527,-1.418479801,2.504299344,"Leuroglossus stilbius",16
330,"mu[4]",-1.816324253,-4.8572794,-3.513652237,-2.173576919,-0.559465769,3.290844448,"Leuroglossus stilbius",16
330,"mu[5]",-2.212350384,-4.844549803,-3.828195016,-2.645371507,-1.017789823,2.631964066,"Leuroglossus stilbius",16
330,"alpha",3.652366667,1.915982299,3.02219557,3.619847058,4.263635338,5.550955149,"Leuroglossus stilbius",17
330,"rho",2.515874173,1.746310525,2.247887414,2.518632724,2.773033312,3.317874697,"Leuroglossus stilbius",17
330,"sigma",2.08986305,1.933992764,2.032475085,2.085905835,2.145150361,2.261721488,"Leuroglossus stilbius",17
330,"mu[1]",-2.236579679,-4.881240591,-3.81555735,-2.633920057,-1.110046106,2.691242961,"Leuroglossus stilbius",17
330,"mu[2]",-2.265719019,-4.888253523,-3.878463887,-2.720844142,-1.087577461,2.76786685,"Leuroglossus stilbius",17
330,"mu[3]",-2.529193753,-4.896364489,-4.049956838,-2.963727427,-1.462549677,2.284674559,"Leuroglossus stilbius",17
330,"mu[4]",-1.592674489,-4.796843745,-3.463544595,-1.977439955,-0.163870787,3.709099498,"Leuroglossus stilbius",17
330,"mu[5]",-2.135096347,-4.87559986,-3.783469923,-2.542355864,-0.872580798,3.008637345,"Leuroglossus stilbius",17
330,"alpha",3.613384886,1.864856476,2.972520067,3.600181982,4.222856908,5.45418051,"Leuroglossus stilbius",18
330,"rho",2.463882809,1.73276185,2.196540147,2.455605726,2.721922024,3.254653297,"Leuroglossus stilbius",18
330,"sigma",2.078046777,1.922319772,2.022328425,2.075392604,2.129914957,2.249346837,"Leuroglossus stilbius",18
330,"mu[1]",-2.284679689,-4.883464099,-3.827135173,-2.697345686,-1.144848638,2.579803685,"Leuroglossus stilbius",18
330,"mu[2]",-2.272431079,-4.899487798,-3.870134993,-2.679543509,-1.09153608,2.619918322,"Leuroglossus stilbius",18
330,"mu[3]",-2.64224081,-4.91533939,-4.141180117,-3.084515113,-1.633368267,2.14133324,"Leuroglossus stilbius",18
330,"mu[4]",-1.51081927,-4.782674457,-3.346496175,-1.917687284,-0.101790933,3.950174164,"Leuroglossus stilbius",18
330,"mu[5]",-2.137174014,-4.869364819,-3.794479796,-2.57037451,-0.949884975,3.002520572,"Leuroglossus stilbius",18
330,"alpha",3.640182628,1.95048654,3.036849178,3.628268239,4.214523063,5.440155367,"Leuroglossus stilbius",19
330,"rho",2.559354975,1.795340762,2.296737013,2.560339623,2.815753296,3.321405791,"Leuroglossus stilbius",19
330,"sigma",1.999286521,1.857196227,1.945209401,1.998666462,2.04900612,2.150897055,"Leuroglossus stilbius",19
330,"mu[1]",-2.325028664,-4.904472856,-3.932121874,-2.713271618,-1.171913207,2.653081919,"Leuroglossus stilbius",19
330,"mu[2]",-2.281877106,-4.860346284,-3.925498159,-2.733417696,-1.138650579,2.671976992,"Leuroglossus stilbius",19
330,"mu[3]",-2.379105578,-4.88347276,-3.93456269,-2.763082705,-1.221113637,2.282946725,"Leuroglossus stilbius",19
330,"mu[4]",-1.608302562,-4.830718944,-3.317722846,-1.960943019,-0.231163919,3.5183345,"Leuroglossus stilbius",19
330,"mu[5]",-2.184929192,-4.860982895,-3.900190802,-2.608268459,-0.929356491,2.924049298,"Leuroglossus stilbius",19
330,"alpha",3.58979856,1.831619521,2.955879509,3.5678249,4.210882913,5.448442497,"Leuroglossus stilbius",2
330,"rho",2.437641222,1.628381961,2.185796042,2.445249677,2.701578546,3.197510038,"Leuroglossus stilbius",2
330,"sigma",2.076873039,1.922784155,2.022333769,2.073025871,2.127446318,2.246656582,"Leuroglossus stilbius",2
330,"mu[1]",-2.456591377,-4.901912977,-3.989019559,-2.891569519,-1.40794803,2.424595425,"Leuroglossus stilbius",2
330,"mu[2]",-2.312824017,-4.882680468,-3.881803447,-2.701157268,-1.199133621,2.521102923,"Leuroglossus stilbius",2
330,"mu[3]",-2.561094797,-4.889156241,-4.075390199,-3.014079731,-1.484737352,2.237124591,"Leuroglossus stilbius",2
